trans_date_utc,account_id,site,trans_num,ref,drcr,debit,credit,signed_amount,description,source_program
2026-02-06T00:00:00.000Z,30100,LYN,666993,APP 9458201,,,,265,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,666994,APP 9458201,,,,4485,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,666995,APP 9458201,,,,3003.49,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,666997,APP 9818901,,,,720,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,666999,APP 1966001,,,,252,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667000,APV  403405,,,,-931,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667005,APV  403406,,,,-2990,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667007,APV  403407,,,,-35032.19,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667009,APV  403408,,,,-23355.65,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667028,APV  403410,,,,-2175,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667274,APP 9276703,,,,215.82,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667275,APV  403412,,,,-90,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667277,APV  403413,,,,-125,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667279,APV  403414,,,,-215,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667282,APV  403415,,,,-150,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,667284,APV  403416,,,,-668.19,,SLGLTRANS
2026-02-06T00:00:00.000Z,30100,LYN,668387,APV  403437,,,,-1080,,SLGLTRANS
2026-02-07T00:00:00.000Z,30100,LYN,667287,APV  403417,,,,-148.42,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667004,APP 9486503,,,,931,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667504,APP 1057301,,,,11233.25,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667506,APP 9282501,,,,1250,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667517,APV  403424,,,,-148,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667519,APA     403424,,,,0.2,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,667523,APV  403426,,,,-79.73,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,671291,APV  403503,,,,-34161.88,,SLGLTRANS
2026-02-09T00:00:00.000Z,30100,LYN,671372,APV  403505,,,,-98,,SLGLTRANS
2026-02-10T00:00:00.000Z,30100,LYN,667525,APV  403427,,,,-165.41,,SLGLTRANS
2026-02-10T00:00:00.000Z,30100,LYN,667529,APV  403428,,,,-43.13,,SLGLTRANS
2026-02-10T00:00:00.000Z,30100,LYN,667531,APV  403429,,,,-2592.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,30100,LYN,667710,APP 9436201,,,,1526.49,,SLGLTRANS
2026-02-10T00:00:00.000Z,30100,LYN,667712,APP 9043801,,,,12046.27,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667713,APV  403430,,,,-648.55,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667715,APV  403431,,,,-521.41,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667719,APV  403432,,,,-415.8,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667721,APV  403433,,,,-725,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667893,APP 9881301,,,,67.07,,SLGLTRANS
2026-02-11T00:00:00.000Z,30100,LYN,667895,APP 9276701,,,,108.84,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668034,APV  403436,,,,-17280,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668037,APP 9276701,,,,299.23,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668039,APP 9276701,,,,6.15,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668389,APV  403438,,,,-266.48,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668391,APV  403439,,,,-266.48,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668734,APV  403453,,,,-41128.73,,SLGLTRANS
2026-02-12T00:00:00.000Z,30100,LYN,668736,APA     403453,,,,1817.81,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668007,APV  403434,,,,-2500,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668010,APP 1049001,,,,11309.4,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668011,APP 1049001,,,,2715,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668012,APP 1049001,,,,19148.1,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668014,APP 9544201,,,,3040,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668015,APP 9544201,,,,3190,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668017,APP 1966101,,,,30901.74,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668019,APP 1338401,,,,3679.2,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668021,APP 9458201,,,,45,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668022,APP 9458201,,,,4521,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668023,APP 9458201,,,,273,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668025,APP 9818901,,,,12267,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668027,APP 9880701,,,,3203.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668029,APP 9895401,,,,2500,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668033,APP 9353001,,,,37.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,668393,APV  403440,,,,-2607.16,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,669450,APV  403463,,,,-3017.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,30100,LYN,671296,APV  403504,,,,-1155.15,,SLGLTRANS
2026-02-14T00:00:00.000Z,30100,LYN,668398,APV  403442,,,,-135.16,,SLGLTRANS
2026-02-15T00:00:00.000Z,30100,LYN,668396,APV  403441,,,,-1325,,SLGLTRANS
2026-02-16T00:00:00.000Z,30100,LYN,668400,APV  403443,,,,-102.82,,SLGLTRANS
2026-02-16T00:00:00.000Z,30100,LYN,668532,APV  403444,,,,-497,,SLGLTRANS
2026-02-16T00:00:00.000Z,30100,LYN,670142,APV  403490,,,,-29975,,SLGLTRANS
2026-02-16T00:00:00.000Z,30100,LYN,670144,APV  403491,,,,-20380.8,,SLGLTRANS
2026-02-16T00:00:00.000Z,30100,LYN,671374,APV  403506,,,,-2723.03,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668534,APV  403445,,,,-43.22,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668710,APP 9436201,,,,668.19,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668711,APV  403446,,,,-39297.35,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668715,APV  403447,,,,-14268.02,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668718,APV  403448,,,,-15126.53,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668721,APV  403449,,,,-80194.21,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668725,APV  403450,,,,-22082.71,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668728,APV  403451,,,,-1280.42,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,668732,APV  403452,,,,-5551.7,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,669011,APV  403458,,,,-424,,SLGLTRANS
2026-02-17T00:00:00.000Z,30100,LYN,670004,APV  403488,,,,-567.5,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,668903,APP 9881301,,,,82.31,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,668905,APP 9276701,,,,6.51,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,668907,APP 9276701,,,,43.04,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,668910,APV  403455,,,,-3089.05,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,668912,APV  403456,,,,-177,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,669452,APV  403464,,,,-461,,SLGLTRANS
2026-02-18T00:00:00.000Z,30100,LYN,671376,APV  403507,,,,-270,,SLGLTRANS
2026-02-19T00:00:00.000Z,30100,LYN,668915,APV  403457,,,,-53.25,,SLGLTRANS
2026-02-19T00:00:00.000Z,30100,LYN,669295,APP 9276701,,,,183.8,,SLGLTRANS
2026-02-19T00:00:00.000Z,30100,LYN,669454,APV  403465,,,,-1347.12,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669018,APP 1897801,,,,377.2,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669019,APP 1897801,,,,39310.92,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669021,APP 1966101,,,,20602.21,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669022,APP 1966101,,,,35032.19,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669024,APP 9779401,,,,403.5,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669026,APP 1075101,,,,1102.4,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669028,APP 1135001,,,,1375.4,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669030,APP 9458201,,,,4425,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669032,APP 9818901,,,,10861.9,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669297,APP 9437401,,,,19.13,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669299,APP 9437401,,,,19.13,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669301,APP 9437401,,,,64.31,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669444,APV  403462,,,,-447.68,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669801,APV  403470,,,,-41590.57,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669803,APV  403471,,,,-27733.92,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669805,APV  403472,,,,-35603.9,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669807,APA     403472,,,,3204.35,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669809,APV  403473,,,,-10432.84,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,669811,APV  403474,,,,-6955.27,,SLGLTRANS
2026-02-20T00:00:00.000Z,30100,LYN,671681,APV  403515,,,,-2428,,SLGLTRANS
2026-02-21T00:00:00.000Z,30100,LYN,669466,APV  403469,,,,-538.65,,SLGLTRANS
2026-02-21T00:00:00.000Z,30100,LYN,669990,APV  403484,,,,-897,,SLGLTRANS
2026-02-22T00:00:00.000Z,30100,LYN,669288,APV  403461,,,,-720,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669291,APP 9190901,,,,720,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669293,APP 9549706,,,,21000,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669449,APP 9436201,,,,2607.16,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669456,APV  403466,,,,-451.84,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669459,APV  403467,,,,-13.01,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669462,APV  403468,,,,-8.07,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,669824,APV  403480,,,,-4509,,SLGLTRANS
2026-02-23T00:00:00.000Z,30100,LYN,671378,APV  403508,,,,-1819.5,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669795,APP 9881302,,,,39297.35,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669796,APP 9881302,,,,14268.02,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669797,APP 9881302,,,,15126.53,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669798,APP 9881302,,,,80194.21,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669799,APP 9881302,,,,22082.71,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669800,APP 9881302,,,,1280.42,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669813,APV  403475,,,,-21.75,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669816,APV  403476,,,,-43.22,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669818,APV  403477,,,,-47.84,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669820,APV  403478,,,,-1505.9,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669822,APV  403479,,,,-1004.3,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669826,APV  403481,,,,-540,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669828,APV  403482,,,,-33171.54,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669830,APV  403483,,,,-22115.24,,SLGLTRANS
2026-02-24T00:00:00.000Z,30100,LYN,669998,APV  403485,,,,-4865,,SLGLTRANS
2026-02-25T00:00:00.000Z,30100,LYN,669993,APP 9881301,,,,148.42,,SLGLTRANS
2026-02-25T00:00:00.000Z,30100,LYN,669995,APP 9276701,,,,165.41,,SLGLTRANS
2026-02-25T00:00:00.000Z,30100,LYN,669997,APP 9276701,,,,43.13,,SLGLTRANS
2026-02-25T00:00:00.000Z,30100,LYN,670000,APV  403486,,,,-973.75,,SLGLTRANS
2026-02-25T00:00:00.000Z,30100,LYN,670002,APV  403487,,,,-45,,SLGLTRANS
2026-02-26T00:00:00.000Z,30100,LYN,670006,APV  403489,,,,-18.25,,SLGLTRANS
2026-02-26T00:00:00.000Z,30100,LYN,670602,APV  403493,,,,-121318.8,,SLGLTRANS
2026-02-26T00:00:00.000Z,30100,LYN,670605,APP 9276701,,,,648.55,,SLGLTRANS
2026-02-26T00:00:00.000Z,30100,LYN,670607,APP 9276701,,,,521.41,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670146,APV  403492,,,,-47000,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670150,APP 1049001,,,,182,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670151,APP 1049001,,,,41590.57,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670153,APP 1850001,,,,79129.75,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670155,APP 1171101,,,,32399.55,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670157,APP 9544201,,,,3040,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670158,APP 9544201,,,,2990,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670160,APP 1810801,,,,547.6,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670161,APP 1810801,,,,300.74,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670162,APP 1810801,,,,301.32,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670163,APP 1810801,,,,33775.53,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670165,APP 1966101,,,,23355.65,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670166,APP 1966101,,,,10432.84,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670168,APP 9500601,,,,45,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670170,APP 9832001,,,,511.21,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670172,APP 1007401,,,,237,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670174,APP 1075101,,,,600,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670176,APP 9307402,,,,3017.5,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670178,APP 9458201,,,,2132.5,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670179,APP 9458201,,,,1646.5,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670180,APP 9458201,,,,1029.19,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670181,APP 9458201,,,,1888.45,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670183,APP 9719501,,,,897,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670185,APP 9818901,,,,2322.75,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670609,APP 9437401,,,,23.92,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670611,APP 9549703,,,,1325,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670613,APP 9276703,,,,266.48,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,670615,APP 9276703,,,,266.48,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,671124,APV  403495,,,,-79850.57,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,671126,APV  403496,,,,-53226.4,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,671659,APV  403510,,,,-204,,SLGLTRANS
2026-02-27T00:00:00.000Z,30100,LYN,671661,APV  403511,,,,-5.79,,SLGLTRANS
2026-02-28T00:00:00.000Z,30100,LYN,671667,APV  403513,,,,-226.51,,SLGLTRANS
2026-02-28T00:00:00.000Z,30100,LYN,671669,APV  403514,,,,-8125.01,,SLGLTRANS
2026-02-28T00:00:00.000Z,30100,LYN,671679,APA     403514,,,,-384.67,,SLGLTRANS
