trans_date_utc,account_id,site,trans_num,ref,drcr,debit,credit,signed_amount,description,source_program
2026-02-04T00:00:00.000Z,50000,LYN,666860,ARI    202600552,,,,-453.6,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,666862,ARI    202600553,,,,-1150,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,666864,ARI    202600554,,,,-2300,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,666868,ARI    202600556,,,,-2456.4,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,666873,ARI    202600557,,,,-2272,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667034,ARI    202600558,,,,-165.3,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667036,ARI    202600559,,,,-1335.82,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667038,ARI    202600560,,,,-1395.1,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667040,ARI    202600561,,,,-273.87,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667042,ARI    202600562,,,,-3866.4,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667044,ARI    202600563,,,,-387.5,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667046,ARI    202600564,,,,-2395.73,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667048,ARI    202600565,,,,-154.05,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667050,ARI    202600566,,,,-827.1,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667052,ARI    202600567,,,,-146.3,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667054,ARI    202600568,,,,-115.6,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667056,ARI    202600569,,,,-338.24,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667058,ARI    202600570,,,,-1225.74,,SLGLTRANS
2026-02-05T00:00:00.000Z,50000,LYN,667060,ARI    202600571,,,,-907.2,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667069,ARI    202600572,,,,-1183.2,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667071,ARI    202600573,,,,-1308.8,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667073,ARI    202600574,,,,-1242.6,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667075,ARI    202600576,,,,-966.72,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667078,ARI    202600575,,,,-3926.87,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667291,ARI    202600577,,,,-480.8,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667293,ARI    202600578,,,,-11144,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667295,ARI    202600579,,,,-103.28,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667297,ARI    202600580,,,,-2555.14,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667299,ARI    202600581,,,,-4296.1,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667301,ARI    202600582,,,,-3308.96,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667303,ARI    202600583,,,,-95.63,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667305,ARI    202600584,,,,-2989.5,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667307,ARI    202600585,,,,-1643.22,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667309,ARI    202600586,,,,-2395.73,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667311,ARI    202600587,,,,-286.57,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667313,ARI    202600588,,,,-504.74,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667315,ARI    202600589,,,,-827.1,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667317,ARI    202600590,,,,-342.3,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667319,ARI    202600591,,,,-146.3,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667321,ARI    202600592,,,,-1849.6,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667323,ARI    202600593,,,,-125.6,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667325,ARI    202600594,,,,-313.8,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667327,ARI    202600595,,,,-156.88,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667329,ARI    202600596,,,,-494.13,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667331,ARI    202600597,,,,-361.8,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667333,ARI    202600598,,,,-747.36,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667335,ARI    202600599,,,,-5778.47,,SLGLTRANS
2026-02-06T00:00:00.000Z,50000,LYN,667337,ARI    202600600,,,,-2714.4,,SLGLTRANS
2026-02-07T00:00:00.000Z,50000,LYN,667339,ARI    202600601,,,,-1683.85,,SLGLTRANS
2026-02-07T00:00:00.000Z,50000,LYN,667341,ARI    202600602,,,,-213.95,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667347,ARI    202600606,,,,-661.19,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667350,ARI    202600603,,,,-1552,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667353,ARI    202600604,,,,-3162,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667356,ARI    202600605,,,,-4110.6,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667359,ARI    202600607,,,,-4864,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667362,ARI    202600608,,,,-1784,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667365,ARI    202600609,,,,-3120,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667367,ARI    202600610,,,,-6605.9,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667534,ARI    202600611,,,,-165.3,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667536,ARI    202600612,,,,-1374.68,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667538,ARI    202600613,,,,-1315.88,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667540,ARI    202600614,,,,-1346.42,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667542,ARI    202600615,,,,-103.28,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667544,ARI    202600616,,,,-5110.27,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667546,ARI    202600617,,,,-6617.92,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667548,ARI    202600618,,,,-1912.5,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667550,ARI    202600619,,,,-1095.48,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667552,ARI    202600620,,,,-1933.2,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667554,ARI    202600621,,,,-2195.04,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667556,ARI    202600622,,,,-1278,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667558,ARI    202600623,,,,-739.8,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667560,ARI    202600624,,,,-2121.98,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667562,ARI    202600625,,,,-2538.22,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667564,ARI    202600626,,,,-1848.56,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667566,ARI    202600627,,,,-286.57,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667568,ARI    202600628,,,,-504.74,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667570,ARI    202600629,,,,-551.4,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667572,ARI    202600630,,,,-342.3,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667574,ARI    202600631,,,,-292.6,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667576,ARI    202600632,,,,-66.12,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667578,ARI    202600633,,,,-251.2,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667580,ARI    202600634,,,,-338.24,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667582,ARI    202600635,,,,-96.68,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667584,ARI    202600636,,,,-313.8,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667586,ARI    202600637,,,,-329.42,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667588,ARI    202600638,,,,-125.48,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667590,ARI    202600639,,,,-4990.49,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667592,ARI    202600640,,,,-226.8,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667594,ARI    202600641,,,,-4112.7,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667596,ARI    202600642,,,,-5296.9,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667598,ARI    202600643,,,,-145.5,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667600,ARC OPEN,,,,1848.56,,SLGLTRANS
2026-02-09T00:00:00.000Z,50000,LYN,667602,ARI    202600644,,,,-154.05,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667614,ARI    202600645,,,,-1097.82,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667617,ARI    202600646,,,,-3592,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667723,ARI    202600647,,,,-3578.4,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667725,ARI    202600648,,,,-2555.14,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667727,ARI    202600649,,,,-6617.92,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667729,ARI    202600650,,,,-821.61,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667731,ARI    202600651,,,,-1933.2,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667733,ARI    202600652,,,,-2743.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667735,ARI    202600653,,,,-925,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667737,ARI    202600654,,,,-4243.97,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667739,ARI    202600655,,,,-2863.52,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667741,ARI    202600656,,,,-521,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667743,ARI    202600657,,,,-827.1,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667745,ARI    202600658,,,,-112.13,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667747,ARI    202600659,,,,-346.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667749,ARI    202600660,,,,-122.47,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667751,ARI    202600661,,,,-132.24,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667753,ARI    202600662,,,,-96.68,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667755,ARI    202600663,,,,-313.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667757,ARI    202600664,,,,-494.13,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667759,ARI    202600665,,,,-250.96,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667761,ARI    202600666,,,,-342.98,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667763,ARI    202600667,,,,-89.16,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667765,ARI    202600668,,,,-2428.92,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667767,ARI    202600669,,,,-6566.44,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667769,ARI    202600670,,,,-226.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667771,ARI    202600671,,,,-2714.4,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667773,ARC OPEN,,,,2743.8,,SLGLTRANS
2026-02-10T00:00:00.000Z,50000,LYN,667775,ARI    202600672,,,,-2711.52,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667781,ARI    202600673,,,,-593,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667784,ARI    202600674,,,,-1712,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667789,ARI    202600676,,,,-1484.24,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667791,ARI    202600677,,,,-1282,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667794,ARI    202600678,,,,-1070.4,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667797,ARI    202600679,,,,-2456.4,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667800,ARI    202600680,,,,-2052.34,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667802,ARI    202600681,,,,-2052.34,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667804,ARI    202600682,,,,-10995,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667896,ARI    202600683,,,,-3536.64,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667898,ARI    202600684,,,,-286.88,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667900,ARI    202600685,,,,-5489.51,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667902,ARI    202600686,,,,-2210.74,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667904,ARI    202600687,,,,-1042,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667906,ARI    202600688,,,,-827.1,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667908,ARI    202600689,,,,-342.3,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667910,ARI    202600690,,,,-292.6,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667912,ARI    202600691,,,,-336.38,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667914,ARI    202600692,,,,-462.4,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667916,ARI    202600693,,,,-734.83,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667918,ARI    202600694,,,,-196.27,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667920,ARI    202600695,,,,-125.6,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667922,ARI    202600696,,,,-96.68,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667924,ARI    202600697,,,,-151.03,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667926,ARI    202600698,,,,-156.88,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667928,ARI    202600699,,,,-3502.1,,SLGLTRANS
2026-02-11T00:00:00.000Z,50000,LYN,667930,ARI    202600700,,,,-226.8,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,667934,ARI    202600701,,,,-2462.4,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,667937,ARI    202600702,,,,-298.2,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668040,ARI    202600703,,,,-177.3,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668042,ARI    202600704,,,,-1335.82,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668044,ARI    202600705,,,,-3536.64,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668046,ARI    202600706,,,,-191.25,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668048,ARI    202600707,,,,-199.3,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668050,ARI    202600708,,,,-3697.25,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668052,ARI    202600709,,,,-386.64,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668054,ARI    202600710,,,,-319.5,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668056,ARI    202600711,,,,-2395.73,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668058,ARI    202600712,,,,-551.4,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668060,ARI    202600713,,,,-342.3,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668062,ARI    202600714,,,,-146.3,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668064,ARI    202600715,,,,-231.2,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668066,ARI    202600716,,,,-122.47,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668068,ARI    202600717,,,,-1751.05,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668070,ARI    202600718,,,,-226.8,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668072,ARI    202600719,,,,-8143.2,,SLGLTRANS
2026-02-12T00:00:00.000Z,50000,LYN,668074,ARI    202600720,,,,-104.98,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668076,ARI    202600721,,,,-5491.64,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668079,ARI    202600722,,,,-4486,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668082,ARI    202600723,,,,-750,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668258,ARI    202600725,,,,-243.88,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668260,ARI    202600726,,,,-165.3,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668262,ARI    202600727,,,,-103.28,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668264,ARI    202600728,,,,-2555.14,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668266,ARI    202600729,,,,-6617.92,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668268,ARI    202600730,,,,-2790.2,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668270,ARI    202600731,,,,-257.76,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668272,ARI    202600732,,,,-3873.6,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668274,ARI    202600733,,,,-319.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668276,ARI    202600734,,,,-775,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668278,ARI    202600735,,,,-4599.24,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668280,ARI    202600736,,,,-3143.87,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668282,ARI    202600737,,,,-3108.84,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668284,ARI    202600738,,,,-286.57,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668286,ARI    202600739,,,,-504.74,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668288,ARI    202600740,,,,-827.1,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668290,ARI    202600741,,,,-292.6,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668292,ARI    202600742,,,,-1502.8,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668294,ARI    202600743,,,,-1714.61,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668296,ARI    202600744,,,,-125.6,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668298,ARI    202600745,,,,-338.24,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668300,ARI    202600746,,,,-156.88,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668302,ARI    202600747,,,,-494.13,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668304,ARI    202600748,,,,-125.48,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668306,ARI    202600749,,,,-7004.2,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668308,ARI    202600750,,,,-453.6,,SLGLTRANS
2026-02-13T00:00:00.000Z,50000,LYN,668310,ARI    202600751,,,,-145.5,,SLGLTRANS
2026-02-16T00:00:00.000Z,50000,LYN,668312,ARI    202600752,,,,-1334.8,,SLGLTRANS
2026-02-16T00:00:00.000Z,50000,LYN,668314,ARI    202600753,,,,-342,,SLGLTRANS
2026-02-16T00:00:00.000Z,50000,LYN,668316,ARI    202600754,,,,-1369.2,,SLGLTRANS
