trans_date_utc,account_id,site,trans_num,ref,drcr,debit,credit,signed_amount,description,source_program
2026-02-11T00:00:00.000Z,10150,LYN,667777,ARP  5057579,,,,5351.17,,SLGLTRANS
2026-02-11T00:00:00.000Z,10150,LYN,667884,LOC,,,,-1868.5,,SLGLTRANS
2026-02-11T00:00:00.000Z,10150,LYN,667889,401K Weekly Exp,,,,-3036.41,,SLGLTRANS
2026-02-11T00:00:00.000Z,10150,LYN,667891,Mass Mutual,,,,-81.35,,SLGLTRANS
2026-02-11T00:00:00.000Z,10150,LYN,667892,APP 9881301,,,,-67.07,,SLGLTRANS
2026-02-11T00:00:00.000Z,10150,LYN,667894,APP 9276701,,,,-108.84,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,667932,ARP  2122026,,,,728.65,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,667980,ARP  71007,,,,715.7,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,667982,ARP  57248,,,,112828.71,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,668006,LOC,,,,-126200.17,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,668036,APP 9276701,,,,-299.23,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,668038,APP 9276701,,,,-6.15,,SLGLTRANS
2026-02-12T00:00:00.000Z,10150,LYN,668084,ARP  2001075342,,,,12232.49,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668009,APP 1049001,,,,-33172.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668013,APP 9544201,,,,-6230,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668016,APP 1966101,,,,-30901.74,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668018,APP 1338401,,,,-3679.2,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668020,APP 9458201,,,,-4839,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668024,APP 9818901,,,,-12267,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668026,APP 9880701,,,,-3203.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668028,APP 9895401,,,,-2500,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668092,ARP  784012,,,,180791.55,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668242,Wire Fees,,,,-90,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668244,LOC,,,,-110011.78,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668246,Transfer to Flex Acct,,,,-37.5,,SLGLTRANS
2026-02-13T00:00:00.000Z,10150,LYN,668248,John Hancock Life,,,,-348.03,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668603,ARP  784543,,,,14950,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668606,ARP  204005027,,,,750,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668703,Auto Owners Life,,,,-828.57,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668706,Proliant,,,,-121.02,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668707,LOC,,,,43955.05,,SLGLTRANS
2026-02-17T00:00:00.000Z,10150,LYN,668709,APP 9436201,,,,-668.19,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668340,,,,,-22908.89,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668341,,,,,-8639.68,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668800,ARP  151313016,,,,7831.04,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668805,ARP  151313016,,,,138.53,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668807,ARP  1195531,,,,8865.96,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668810,ARP  2182026,,,,10950.9,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668902,APP 9881301,,,,-82.31,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668904,APP 9276701,,,,-6.51,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668906,APP 9276701,,,,-43.04,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,668950,ARP  186,,,,1695.75,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,669263,LOC,,,,-13614.55,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,669265,LOC Interest,,,,-9098.75,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,669268,Chubb Bus. Ins.,,,,-3386.71,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,669273,401K Weekly Exp,,,,-3070.25,,SLGLTRANS
2026-02-18T00:00:00.000Z,10150,LYN,669275,Republic Services,,,,-180.06,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,668952,ARP  1195671,,,,862.8,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,668954,ARP  2192026,,,,7059.99,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,669065,ARP  2000010005,,,,8224.26,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,669067,ARP  2001075778,,,,19847.29,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,669277,LOC,,,,-28778.51,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,669280,ITG Monthly Lease,,,,-7032.03,,SLGLTRANS
2026-02-19T00:00:00.000Z,10150,LYN,669294,APP 9276701,,,,-183.8,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669017,APP 1897801,,,,-39688.12,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669020,APP 1966101,,,,-55634.4,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669023,APP 9779401,,,,-403.5,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669025,APP 1075101,,,,-1102.4,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669027,APP 1135001,,,,-1375.4,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669029,APP 9458201,,,,-4425,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669031,APP 9818901,,,,-10861.9,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669099,ARP  785209,,,,163899.08,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669208,ARP  786294,,,,768.43,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669282,LOC,,,,-66682.42,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669285,SBA Loan Pymt,,,,-2500,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669287,Wire Fees,,,,-60,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669296,APP 9437401,,,,-19.13,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669298,APP 9437401,,,,-19.13,,SLGLTRANS
2026-02-20T00:00:00.000Z,10150,LYN,669300,APP 9437401,,,,-64.31,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669290,APP 9190901,,,,-720,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669292,APP 9549706,,,,-21000,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669302,ARP  2232026,,,,2375,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669304,ARP  22320262,,,,2020,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669441,4Voice.net,,,,-362.72,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669442,LOC,,,,16339.58,,SLGLTRANS
2026-02-23T00:00:00.000Z,10150,LYN,669448,APP 9436201,,,,-2607.16,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669516,ARP  902152998,,,,2499.2,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669527,ARP  785732,,,,750,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669783,Anthem,,,,-12046.27,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669788,401K Weekly Exp,,,,-3036.41,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669791,Proliant,,,,-121.02,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669792,LOC,,,,238645.12,,SLGLTRANS
2026-02-24T00:00:00.000Z,10150,LYN,669794,APP 9881302,,,,-172249.24,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669394,,,,,-23862.2,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669395,,,,,-8859.18,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669886,ARP  1196184,,,,1962.4,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669888,ARP  5057698,,,,2441.44,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669989,LOC,,,,-3626.39,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669992,APP 9881301,,,,-148.42,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669994,APP 9276701,,,,-165.41,,SLGLTRANS
2026-02-25T00:00:00.000Z,10150,LYN,669996,APP 9276701,,,,-43.13,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670067,ARP  5057705,,,,10301.67,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670210,ARP  2001076122,,,,59628.88,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670579,LOC,,,,-67859.68,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670581,AEP,,,,-900.91,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670604,APP 9276701,,,,-648.55,,SLGLTRANS
2026-02-26T00:00:00.000Z,10150,LYN,670606,APP 9276701,,,,-521.41,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670149,APP 1049001,,,,-41772.57,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670152,APP 1850001,,,,-79129.75,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670154,APP 1171101,,,,-32399.55,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670156,APP 9544201,,,,-6030,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670159,APP 1810801,,,,-34925.19,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670164,APP 1966101,,,,-33788.49,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670167,APP 9500601,,,,-45,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670169,APP 9832001,,,,-511.21,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670171,APP 1007401,,,,-237,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670173,APP 1075101,,,,-600,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670175,APP 9307402,,,,-3017.5,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670177,APP 9458201,,,,-6696.64,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670182,APP 9719501,,,,-897,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670184,APP 9818901,,,,-2322.75,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670248,ARP  786483,,,,169218.91,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670388,ARP  1196431,,,,16732.32,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670391,ARP  5057716,,,,504.24,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670393,ARP  45380,,,,1553.6,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670583,Wire Fees,,,,-180,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670585,Building Rent,,,,-11500,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670586,LOC,,,,53598.36,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670608,APP 9437401,,,,-23.92,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670610,APP 9549703,,,,-1325,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670612,APP 9276703,,,,-266.48,,SLGLTRANS
2026-02-27T00:00:00.000Z,10150,LYN,670614,APP 9276703,,,,-266.48,,SLGLTRANS
